source,page_content
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_provision_access.html,"Use purpose-built and dedicated users and roles as a best practice. Temporarily escalating 
      user or role access through the addition of IAM policies both makes it unclear what access 
      users had during the incident, and risks the escalated privileges not being revoked."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_provision_access.html,"It is important to remove as many dependencies as possible to verify that access can be 
      gained under the widest possible number of failure scenarios. To support this, create a 
      playbook to verify that incident response users are created as 
      users in a dedicated security account, and not managed through any existing Federation or 
      single sign-on (SSO) solution. Each individual responder must have their own named account. 
      The account configuration must enforce strong password policy and multi-factor authentication (MFA). 
      If the incident response playbooks only require access to the AWS Management Console, the user should not 
      have access keys configured and should be explicitly disallowed from creating access keys. 
      This can be configured with IAM policies or service control policies (SCPs) as mentioned in 
      the AWS Security Best Practices for AWS Organizations SCPs. The users should have no privileges"
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_provision_access.html,other than the ability to assume incident response roles in other accounts.
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_provision_access.html,"During an incident it might be necessary to grant access to other internal or external individuals 
      to support investigation, remediation, or recovery activities. In this case, use the playbook 
      mechanism mentioned previously, and there must be a process to verify that any additional access is 
      revoked immediately after the incident is complete.

To verify that the use of incident response roles can be properly monitored and audited, 
      it is essential that the IAM accounts created for this purpose are not shared between 
      individuals, and that the AWS account root user is not used unless required for a specific 
      task. If the root user is required (for example, IAM access to a specific account is unavailable), 
      use a separate process with a playbook available to verify availability of the root user sign-in credentials and 
      MFA token."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_provision_access.html,"To configure the IAM policies for the incident response roles, consider using IAM Access Analyzer 
      to generate policies based on AWS CloudTrail logs. To do this, grant administrator access to the 
      incident response role on a non-production account and run through your playbooks. Once 
      complete, a policy can be created that allows only the actions taken. This policy can then be 
      applied to all the incident response roles across all accounts. You might wish to create a separate 
      IAM policy for each playbook to allow easier management and auditing. Example playbooks could 
      include response plans for ransomware, data breaches, loss of production access, and other 
      scenarios."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_provision_access.html,"Use the incident response accounts to assume dedicated incident response IAM roles in 
      other AWS accounts. These roles must be configured to only be assumable by users in the 
      security account, and the trust relationship must require that the calling principal has 
      authenticated using MFA. The roles must use tightly-scoped IAM policies to control access. 
      Ensure that all AssumeRole requests for these roles are logged in CloudTrail and alerted 
      on, and that any actions taken using these roles are logged.

It is strongly recommended that both the IAM accounts and the IAM roles are
      clearly named to allow them to be easily found in CloudTrail logs. An example of this would be to
      name the IAM accounts <USER_ID>-BREAK-GLASS and
      the IAM roles BREAK-GLASS-ROLE."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_provision_access.html,"CloudTrail is used to log API activity in your AWS accounts and should be used to configure 
      alerts on usage of the incident response roles. Refer to the blog post on configuring alerts 
      when root keys are used. The instructions can be modified to configure the Amazon CloudWatch metric 
      filter-to-filter on AssumeRole events related to the incident response IAM role:

{ $.eventName = ""AssumeRole"" && $.requestParameters.roleArn = ""

As the incident response roles are likely to have a high level of access, it is important 
      that these alerts go to a wide group and are acted upon promptly."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_provision_access.html,"During an incident, it is possible that a responder might require access to systems which are 
      not directly secured by IAM. These could include Amazon Elastic Compute Cloud instances, Amazon Relational Database Service databases, or 
      software-as-a-service (SaaS) platforms. It is strongly recommended that rather than using 
      native protocols such as SSH or RDP, AWS Systems Manager Session Manager is used for all 
      administrative access to Amazon EC2 instances. This access can be controlled using IAM, which is 
      secure and audited. It might also be possible to automate parts of your playbooks using 
      AWS Systems Manager Run Command documents, which can reduce user error and improve 
      time to recovery. For access to databases and third-party tools, we recommend storing 
      access credentials in AWS Secrets Manager and granting access to the incident responder 
      roles."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_provision_access.html,"Finally, the management of the incident response IAM accounts should be added to your 
      Joiners, Movers, and Leavers processes and reviewed and tested periodically to verify that 
      only the intended access is allowed.

Resources

Related documents:

Managing temporary elevated access to your AWS environment

AWS Security Incident Response Guide

AWS Elastic Disaster Recovery

AWS Systems Manager Incident Manager

Setting an account password policy for IAM users

Using multi-factor authentication (MFA) in AWS

Configuring Cross-Account Access with MFA

Using IAM Access Analyzer to generate IAM policies

Best Practices for AWS Organizations Service Control Policies in a Multi-Account Environment

How to Receive Notifications When Your AWS Account’s Root Access Keys Are Used

Create fine-grained session permissions using IAM managed policies

Related videos:

Automating Incident Response and Forensics in AWS"
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_provision_access.html,"DIY guide to runbooks, incident reports, and
            incident response

Prepare for and respond to security incidents in your AWS environment

Related examples:

Lab: AWS Account Setup and Root User

Lab: Incident Response with AWS Console and CLI

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

SEC10-BP03 Prepare forensic capabilities

SEC10-BP06 Pre-deploy tools

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

SEC10-BP06 Pre-deploy tools

SEC10-BP03 Prepare forensic capabilities"
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_provision_access.html,"Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_deploy_tools.html,"AWS

Documentation

AWS Well-Architected

AWS Well-Architected Framework

Implementation guidance

Resources

SEC10-BP06 Pre-deploy tools

PDF

RSS

Ensure that security personnel have the right tools pre-deployed
    into AWS to reduce the time for investigation through to recovery.

To automate security engineering and operations functions, you can use a comprehensive set
    of APIs and tools from AWS. You can fully automate identity management, network security, data
    protection, and monitoring capabilities and deliver them using popular software development
    methods that you already have in place. When you build security automation, your system can
    monitor, review, and initiate a response, rather than having people monitor your security
    position and manually react to events. An effective way to automatically provide searchable and
    relevant log data across AWS services to your incident responders is to turn on Amazon Detective."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_deploy_tools.html,"If your incident response teams continue to respond to alerts in the same way, they
    risk alert fatigue. Over time, the team can become desensitized to alerts and can
    either make mistakes handling ordinary situations or miss unusual alerts.
    Automation helps avoid alert fatigue by using functions that process the repetitive
    and ordinary alerts, leaving humans to handle the sensitive and unique incidents.
    Integrating anomaly detection systems, such as Amazon GuardDuty, AWS CloudTrail Insights, and
    Amazon CloudWatch Anomaly Detection, can reduce the burden of common threshold-based
    alerts."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_deploy_tools.html,"You can improve manual processes by programmatically automating steps in the
    process. After you define the remediation pattern to an event, you can decompose
    that pattern into actionable logic, and write the code to perform that logic.
    Responders can then run that code to remediate the issue. Over time, you can
    automate more and more steps, and ultimately automatically handle whole classes
    of common incidents."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_deploy_tools.html,"For tools that run within the operating system of your Amazon Elastic Compute Cloud (Amazon EC2) instance, you should
    evaluate using the AWS Systems Manager Run Command, which allows you to
    remotely and securely administrate instances using an agent that you install on your
    Amazon EC2 instance operating system. It requires the Systems Manager
    Agent (SSM Agent), which is installed by default on many Amazon Machine Images (AMIs). Be aware, though, that once an instance has been compromised, no
    responses from tools or agents running on it should be considered trustworthy.

Level of risk exposed if this best practice
    is not established: Low

Implementation guidance"
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_deploy_tools.html,"Pre-deploy tools: Ensure that security personnel have the
          right tools pre-deployed in AWS so that an appropriate
          response can be made to an incident.
        
        
           
           
           
        
            
              Lab: Incident response with AWS Management Console and CLI 
          
             Incident Response Playbook with Jupyter - AWS IAM 
           
            AWS Security Automation

Implement resource tagging: Tag resources with information, such as a code for the
          resource under investigation, so that you can identify resources during an incident. 
        
           
        
            AWS Tagging Strategies

Resources

Related documents:

AWS Incident Response Guide

Related videos:

DIY guide to runbooks, incident reports, and incident response

Javascript is disabled or is unavailable in your browser."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_pre_deploy_tools.html,"To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

SEC10-BP05 Pre-provision access

Simulate

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Simulate

SEC10-BP05 Pre-provision access

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/simulate.html,"AWS

Documentation

AWS Well-Architected

AWS Well-Architected Framework

Simulate

PDF

RSS

Recover from the incident: After teams have implemented
      best practices, they can now focus on ensuring the complete removal of the compromise. They
      can do this by restoring files or pieces of data that were compromised during the incident
      from backups or previous versions. Also, they must ensure that all suspicious activity has
      ceased and continue to monitor to ensure a stable state.

Post-incident debrief: This session allows teams to share
      learnings and increase the overall effectiveness of the organization’s incident response plan.
      Here the teams should review handling of the incident in detail, document lessons learned,
      update runbooks based on learnings, and determine if new risk assessments are required.

Best practices

SEC10-BP07 Run game days

Javascript is disabled or is unavailable in your browser."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/simulate.html,"To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

SEC10-BP06 Pre-deploy tools

SEC10-BP07 Run game days

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

SEC10-BP07 Run game days

SEC10-BP06 Pre-deploy tools

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_run_game_days.html,"AWS

Documentation

AWS Well-Architected

AWS Well-Architected Framework

Implementation guidance

Resources

SEC10-BP07 Run game days

PDF

RSS

Game days, also known as simulations or exercises, are internal events that provide a
    structured opportunity to practice your incident management plans and procedures during a
    realistic scenario. These events should exercise responders using the same tools and techniques
    that would be used in a real-world scenario - even mimicking real-world environments. Game days
    are fundamentally about being prepared and iteratively improving your response capabilities.
    Some of the reasons you might find value in performing game day activities include:

Validating readiness

Developing confidence – learning from simulations and training staff

Following compliance or contractual obligations

Generating artifacts for accreditation

Being agile – incremental improvement

Becoming faster and improving tools"
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_run_game_days.html,"Refining communication and escalation

Developing comfort with the rare and the unexpected

For these reasons, the value derived from participating in a simulation activity increases
    an organization's effectiveness during stressful events. Developing a simulation activity that
    is both realistic and beneficial can be a difficult exercise. Although testing your procedures
    or automation that handles well-understood events has certain advantages, it is just as valuable
    to participate in creative Security Incident Response Simulations (SIRS) activities to test yourself against the
    unexpected and continuously improve."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_run_game_days.html,"Create custom simulations tailored to your environment, team, and tools. Find an
    issue and design your simulation around it. This could be something like a leaked
    credential, a server communicating with unwanted systems, or a misconfiguration
    that results in unauthorized exposure. Identify engineers who are familiar with your
    organization to create the scenario and another group to participate. The scenario
    should be realistic and challenging enough to be valuable. It should include the
    opportunity to get hands on with logging, notifications, escalations, and initiating
    runbooks or automation. During the simulation, your responders should exercise
    their technical and organizational skills, and leaders should be involved to build their incident management skills. At the end of the simulation, celebrate the efforts
    of the team and look for ways to iterate, repeat, and expand into further simulations."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_run_game_days.html,"AWS has created
      Incident Response Runbook templates that you can use not only to prepare your response
    efforts, but also as a basis for a simulation. When planning, a simulation can be broken into
    five phases.

Evidence gathering: In this phase, a team will get alerts
    through various means, such as an internal ticketing system, alerts from monitoring tooling,
    anonymous tips, or even public news. Teams then start to review infrastructure and application
    logs to determine the source of the compromise. This step should also involve internal
    escalations and incident leadership. Once identified, teams move on to containing the
    incident

Contain the incident: Teams will have determined there
    has been an incident and established the source of the compromise. Teams now should take action
    to contain it, for example, by deactivating compromised credentials, isolating a compute resource,
    or revoking a role’s permission."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_run_game_days.html,"Eradicate the incident: Now that they’ve contained the
    incident, teams will work towards mitigating any vulnerabilities in applications or
    infrastructure configurations that were susceptible to the compromise. This could include
    rotating all credentials used for a workload, modifying Access Control Lists (ACLs) or changing
    network configurations.

Level of risk exposed if this best practice
    is not established: Medium

Implementation guidance

Run game
            days: Run simulated incident response events (game days) for
          different threats that involve key staff and management.

Capture lessons learned: Lessons learned from running game days should be
          part of a feedback loop to improve your processes.

Resources

Related documents:

AWS Incident Response Guide

AWS Elastic Disaster Recovery

Related videos:

DIY guide to runbooks, incident reports,
            and incident response

Javascript is disabled or is unavailable in your browser."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_run_game_days.html,"To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Simulate

Iterate

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Iterate

Simulate

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/Iterate.html,"AWS

Documentation

AWS Well-Architected

AWS Well-Architected Framework

Iterate

PDF

RSS

Best practices

SEC10-BP04 Automate containment capability

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

SEC10-BP07 Run game days

SEC10-BP04 Automate containment capability

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

SEC10-BP04 Automate containment capability

SEC10-BP07 Run game days

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences"
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/Iterate.html,"Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_auto_contain.html,"AWS

Documentation

AWS Well-Architected

AWS Well-Architected Framework

Implementation guidance

Resources

SEC10-BP04 Automate containment capability

PDF

RSS

Automate containment and recovery of an incident to reduce response times and organizational impact."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_auto_contain.html,"Once you create and practice the processes and tools from your playbooks, you can
    deconstruct the logic into a code-based solution, which can be used as a tool by many
    responders to automate the response and remove variance or guess-work by your responders. This
    can speed up the lifecycle of a response. The next goal is to allow this code to be fully
    automated by being invoked by the alerts or events themselves, rather than by a human
    responder, to create an event-driven response. These processes should also automatically add
    relevant data to your security systems. For example, an incident involving traffic from an
    unwanted IP address can automatically populate an AWS WAF block list or Network Firewall rule
    group to prevent further activity.

Figure 3: AWS WAF automate blocking of known malicious IP addresses."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_auto_contain.html,"With an event-driven response system, a detective mechanism initiates a responsive
    mechanism to automatically remediate the event. You can use event-driven response capabilities
    to reduce the time-to-value between detective mechanisms and responsive mechanisms. To create
    this event-driven architecture, you can use AWS Lambda, which is a serverless compute service
    that runs your code in response to events and automatically manages the underlying compute
    resources for you. For example, assume that you have an AWS account using the AWS CloudTrail
    service. If CloudTrail is ever turned off (through the cloudtrail:StopLogging
    API call), you can use Amazon EventBridge to monitor for the specific
    cloudtrail:StopLogging event, and invoke a Lambda function to call
    cloudtrail:StartLogging to restart logging.

Level of risk exposed if this best practice
    is not established: Medium

Implementation guidance

Automate containment capability.

Resources"
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_incident_response_auto_contain.html,"Resources

Related documents:

AWS Incident Response Guide

Related videos:

Prepare for and respond to security incidents in
            your AWS environment

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Iterate

Application security

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Application security

Iterate

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/application-security.html,"AWS

Documentation

AWS Well-Architected

AWS Well-Architected Framework

Application security

PDF

RSS

Application security (AppSec) describes the overall process of how
    you design, build, and test the security properties of the workloads
    you develop. You should have appropriately trained people in your
    organization, understand the security properties of your build and
    release infrastructure, and use automation to identify security
    issues.

Adopting application security testing as a regular part of your
    software development lifecycle (SDLC) and post release processes
    help ensure that you have a structured mechanism to identify, fix,
    and prevent application security issues entering your production
    environment."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/application-security.html,"Your application development methodology should include security
    controls as you design, build, deploy, and operate your workloads.
    While doing so, align the process for continuous defect reduction
    and minimizing technical debt. For example, using threat modeling in
    the design phase helps you uncover design flaws early, which makes
    them easier and less costly to fix as opposed to waiting and
    mitigating them later."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/application-security.html,"The cost and complexity to resolve defects is typically lower the
    earlier you are in the SDLC. The easiest way to resolve issues is to
    not have them in the first place, which is why starting with a
    threat model helps you focus on the right outcomes from the design
    phase. As your AppSec program matures, you can increase the amount
    of testing that is performed using automation, improve the fidelity
    of feedback to builders, and reduce the time needed for security
    reviews. All of these actions improve the quality of the software
    you build, and increase the speed of delivering features into
    production.

These implementation guidelines focus on four areas: organization
    and culture, security of the pipeline, security
    in the pipeline, and dependency management.
    Each area provides a set of principles that you can implement. and
    provides an end-to-end view of how you design, develop, build,
    deploy, and operate workloads."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/application-security.html,"In AWS, there are a number of approaches you can use when addressing
    your application security program. Some of these approaches rely on
    technology while others focus on the people and organizational
    aspects of your application security program.

Best practices

SEC11-BP01 Train for application security

SEC11-BP02 Automate testing throughout the development and
  release lifecycle

SEC11-BP03 Perform regular penetration testing

SEC11-BP04 Manual code reviews

SEC11-BP05 Centralize services for packages and dependencies

SEC11-BP06 Deploy software programmatically

SEC11-BP07 Regularly assess security properties of the
  pipelines

SEC11-BP08 Build a program that embeds security ownership in
  workload teams

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

SEC10-BP04 Automate containment capability"
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/application-security.html,"SEC11-BP01 Train for application security

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

SEC11-BP01 Train for application security

SEC10-BP04 Automate containment capability

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_appsec_train_for_application_security.html,"AWS

Documentation

AWS Well-Architected

AWS Well-Architected Framework

Implementation guidance

Resources

SEC11-BP01 Train for application security

PDF

RSS

Provide training to the builders in your organization on common
    practices for the secure development and operation of applications.
    Adopting security focused development practices helps reduce the
    likelihood of issues that are only detected at the security review
    stage.

Desired outcome: Software should be designed and built with
    security in mind. When the builders in an organization are trained on secure development
    practices that start with a threat model, it improves the overall quality and security of the
    software produced. This approach can reduce the time to ship software or features because less
    rework is needed after the security review stage."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_appsec_train_for_application_security.html,"For the purposes of this best practice, secure
    development refers to the software that is being written
    and the tools or systems that support the software development
    lifecycle (SDLC).

Common anti-patterns:

Waiting until a security review, and then considering the
          security properties of a system.

Leaving all security decisions to the security team.

Failing to communicate how the decisions taken in the SDLC
          relate to the overall security expectations or policies of the
          organization.

Engaging in the security review process too late.

Benefits of establishing this best practice:

Better knowledge of the organizational requirements for
          security early in the development cycle.

Being able to identify and remediate potential security issues
          faster, resulting in a quicker delivery of features.

Improved quality of software and systems.

Level of risk exposed if this best practice is not
      established: Medium"
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_appsec_train_for_application_security.html,"Implementation guidance

Provide training to the builders in your organization. Starting off with a course on
        threat modeling is a
      good foundation for helping train for security. Ideally, builders should be able to self-serve
      access to information relevant to their workloads. This access helps them make informed
      decisions about the security properties of the systems they build without needing to ask
      another team. The process for engaging the security team for reviews should be clearly defined
      and simple to follow. The steps in the review process should be included in the security
      training. Where known implementation patterns or templates are available, they should be
      simple to find and link to the overall security requirements. Consider using AWS CloudFormation,
      AWS Cloud Development Kit (AWS CDK) Constructs,
        Service Catalog, or other templating tools to
      reduce the need for custom configuration.

Implementation steps"
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_appsec_train_for_application_security.html,"Implementation steps

Start builders with a course on
            threat
            modeling to build a good foundation, and help train
            them on how to think about security.

Provide access to
            AWS Training and Certification, industry, or AWS Partner
            training.

Provide training on your organization's security review
            process, which clarifies the division of responsibilities
            between the security team, workload teams, and other
            stakeholders.

Publish self-service guidance on how to meet your security
            requirements, including code examples and templates, if
            available.

Regularly obtain feedback from builder teams on their
            experience with the security review process and training,
            and use that feedback to improve.

Use game days or bug bash campaigns to help reduce the
            number of issues, and increase the skills of your builders.

Resources

Related best practices:"
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_appsec_train_for_application_security.html,"SEC11-BP08 Build a program that embeds security ownership in
  workload teams

Related documents:

AWS Training and Certification

How
          to think about cloud security governance

How
          to approach threat modeling

Accelerating
          training – The AWS Skills Guild

Related videos:

Proactive
          security: Considerations and approaches

Related examples:

Workshop
          on threat modeling

Industry
          awareness for developers

Related services:

AWS CloudFormation

AWS Cloud Development Kit (AWS CDK) (AWS CDK) Constructs

Service Catalog

AWS           BugBust

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Application security

SEC11-BP02 Automate testing throughout the development and
  release lifecycle

Did this page help you? - Yes"
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_appsec_train_for_application_security.html,"Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

SEC11-BP02 Automate testing throughout the development and
  release lifecycle

Application security

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_appsec_automate_testing_throughout_lifecycle.html,"AWS

Documentation

AWS Well-Architected

AWS Well-Architected Framework

Implementation guidance

Resources

SEC11-BP02 Automate testing throughout the development and
  release lifecycle

PDF

RSS

Automate the testing for security properties throughout the
      development and release lifecycle. Automation makes it easier to
      consistently and repeatably identify potential issues in software
      prior to release, which reduces the risk of security issues in the
      software being provided."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_appsec_automate_testing_throughout_lifecycle.html,"Desired outcome:  The goal of automated testing is to
    provide a programmatic way of detecting potential issues early and often throughout the
    development lifecycle. When you automate regression testing, you can rerun functional and
    non-functional tests to verify that previously tested software still performs as expected after
    a change. When you define security unit tests to check for common misconfigurations, such as
    broken or missing authentication, you can identify and fix these issues early in the development
    process."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_appsec_automate_testing_throughout_lifecycle.html,"Test automation uses purpose-built test cases for application
      validation, based on the application’s requirements and desired
      functionality. The result of the automated testing is based on
      comparing the generated test output to its respective expected
      output, which expedites the overall testing lifecycle. Testing
      methodologies such as regression testing and unit test suites are
      best suited for automation. Automating the testing of security
      properties allows builders to receive automated feedback without
      having to wait for a security review. Automated tests in the form
      of static or dynamic code analysis can increase code quality and
      help detect potential software issues early in the development
      lifecycle.

Common anti-patterns:

Not communicating the test cases and test results of the
          automated testing.

Performing the automated testing only immediately prior to a
          release."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_appsec_automate_testing_throughout_lifecycle.html,"Automating test cases with frequently changing requirements.

Failing to provide guidance on how to address the results of
          security tests.

Benefits of establishing this best practice:

Reduced dependency on people evaluating the security
          properties of systems.

Having consistent findings across multiple workstreams
          improves consistency.

Reduced likelihood of introducing security issues into
          production software.

Shorter window of time between detection and remediation due
          to catching software issues earlier.

Increased visibility of systemic or repeated behavior across
          multiple workstreams, which can be used to drive
          organization-wide improvements.

Level of risk exposed if this best practice is not established:
      Medium

Implementation guidance"
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_appsec_automate_testing_throughout_lifecycle.html,"As you build your software, adopt various mechanisms for software testing to ensure that 
  you are testing your application for both functional requirements, based on your application’s 
  business logic, and non-functional requirements, which are focused on application reliability, 
  performance, and security.

Static application security testing (SAST) analyzes your source code for anomalous security patterns, 
and provides indications for defect prone code. SAST relies on static inputs, such as 
documentation (requirements specification, design documentation, and design specifications) 
and application source code to test for a range of known security issues. Static code 
analyzers can help expedite the analysis of large volumes of code. 
The NIST Quality Group 
  provides a comparison of Source Code Security Analyzers, 
  which includes open source tools for Byte Code Scanners and Binary Code Scanners."
https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/sec_appsec_automate_testing_throughout_lifecycle.html,"Complement your static testing with dynamic analysis security
        testing (DAST) methodologies, which performs tests against the
        running application to identify potentially unexpected behavior.
        Dynamic testing can be used to detect potential issues that are
        not detectable via static analysis. Testing at the code
        repository, build, and pipeline stages allows you to check for
        different types of potential issues from entering into your
        code.
        Amazon
        CodeWhisperer provides code recommendations, including
        security scanning, in the builder’s IDE.
        Amazon CodeGuru Reviewer can identify critical issues, security
        issues, and hard-to-find bugs during application development,
        and provides recommendations to improve code quality."
